Year,Ring,ID_YearBird,FID,FID_nb,Island_ID,Island_type,Breed_exp,Body_condition,ClutchSize,Eagle_index,Ad_pred_risk,Nest_pred_risk,Laying_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1362,2014-1362,50,2,SKO,Forested,5,0.056351378,6,6.8421,0,0.392857143,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,17411,2014-17411,50,2,SKO,Forested,2,-0.015915921,5,6.8421,0,0.392857143,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,17411,2014-17411,100,1,SKO,Forested,2,-0.015915921,5,6.8421,0,0.392857143,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,65562,2014-65562,50,1,SKO,Forested,7,0.154026867,4,6.8421,0,0.392857143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,65562,2014-65562,200,2,SKO,Forested,7,0.154026867,4,6.8421,0,0.392857143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,71033,2014-71033,40,2,SKO,Forested,2,-0.00963107,6,6.8421,0,0.392857143,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,69621,2014-69621,50,1,SKO,Forested,4,0.070381409,5,6.8421,0,0.392857143,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,44145,2014-44145,DNL,1,SKO,Forested,17,0.060441996,7,6.8421,0,0.392857143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,44096,2014-44096,DNL,1,SKO,Forested,14,0.070267573,8,6.8421,0,0.392857143,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,44145,2014-44145,0,2,SKO,Forested,17,0.060441996,7,6.8421,0,0.392857143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,71907,2014-71907,270,4,SKO,Forested,1,-0.042009156,5,6.8421,0,0.392857143,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,55528,2014-55528,10,2,SKO,Forested,12,-0.044606003,5,6.8421,0,0.392857143,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,55528,2014-55528,100,1,SKO,Forested,12,-0.044606003,5,6.8421,0,0.392857143,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,71033,2014-71033,20,1,SKO,Forested,2,-0.00963107,6,6.8421,0,0.392857143,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,65562,2014-65562,100,3,SKO,Forested,7,0.154026867,4,6.8421,0,0.392857143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,65562,2014-65562,100,4,SKO,Forested,7,0.154026867,4,6.8421,0,0.392857143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,71907,2014-71907,200,3,SKO,Forested,1,-0.042009156,5,6.8421,0,0.392857143,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,71907,2014-71907,250,2,SKO,Forested,1,-0.042009156,5,6.8421,0,0.392857143,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,70933,2014-70933,250,1,SKO,Forested,3,-0.001418846,4,6.8421,0,0.392857143,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,68201,2014-68201,0,1,SKO,Forested,5,0.123727683,5,6.8421,0,0.392857143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,71907,2014-71907,400,1,SKO,Forested,1,-0.042009156,5,6.8421,0,0.392857143,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,70933,2014-70933,220,2,SKO,Forested,3,-0.001418846,4,6.8421,0,0.392857143,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,68201,2014-68201,0,2,SKO,Forested,5,0.123727683,5,6.8421,0,0.392857143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,66716,2015-66716,300,1,AO,Forested,7,-0.022718576,5,5.2632,0.043478261,0.727272727,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,66716,2015-66716,150,2,AO,Forested,7,-0.022718576,5,5.2632,0.043478261,0.727272727,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,36312,2015-36312,DNL,2,AO,Forested,3,0.019185711,4,5.2632,0.043478261,0.727272727,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,36312,2015-36312,DNL,1,AO,Forested,3,0.019185711,4,5.2632,0.043478261,0.727272727,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72032,2015-72032,150,3,AO,Forested,1,0.006749412,3,5.2632,0.043478261,0.727272727,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,36312,2015-36312,LOT,3,AO,Forested,3,0.019185711,4,5.2632,0.043478261,0.727272727,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72032,2015-72032,150,4,AO,Forested,1,0.006749412,3,5.2632,0.043478261,0.727272727,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72032,2015-72032,250,2,AO,Forested,1,0.006749412,3,5.2632,0.043478261,0.727272727,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72032,2015-72032,250,1,AO,Forested,1,0.006749412,3,5.2632,0.043478261,0.727272727,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,70905,2015-70905,600,3,FSG,Open,4,0.061910819,5,5.2632,0,0.625,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,70905,2015-70905,500,1,FSG,Open,4,0.061910819,5,5.2632,0,0.625,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,70905,2015-70905,600,2,FSG,Open,4,0.061910819,5,5.2632,0,0.625,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1369,2015-1369,100,1,FU,Forested,6,0.054814706,6,5.2632,0.133333333,0.689655172,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1369,2015-1369,100,3,FU,Forested,6,0.054814706,6,5.2632,0.133333333,0.689655172,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1369,2015-1369,110,2,FU,Forested,6,0.054814706,6,5.2632,0.133333333,0.689655172,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72024,2015-72024,300,1,FU,Forested,1,0.008392699,5,5.2632,0.133333333,0.689655172,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,70968,2015-70968,240,4,FU,Forested,4,-0.057810185,5,5.2632,0.133333333,0.689655172,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,70968,2015-70968,240,3,FU,Forested,4,-0.057810185,5,5.2632,0.133333333,0.689655172,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,70968,2015-70968,350,1,FU,Forested,4,-0.057810185,5,5.2632,0.133333333,0.689655172,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,71060,2015-71060,200,1,FU,Forested,3,0.021172716,3,5.2632,0.133333333,0.689655172,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72024,2015-72024,30,2,FU,Forested,1,0.008392699,5,5.2632,0.133333333,0.689655172,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,66670,2015-66670,500,2,FU,Forested,7,0.003697924,3,5.2632,0.133333333,0.689655172,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,66670,2015-66670,400,1,FU,Forested,7,0.003697924,3,5.2632,0.133333333,0.689655172,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,71060,2015-71060,350,3,FU,Forested,3,0.021172716,3,5.2632,0.133333333,0.689655172,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,66670,2015-66670,300,3,FU,Forested,7,0.003697924,3,5.2632,0.133333333,0.689655172,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,71060,2015-71060,130,2,FU,Forested,3,0.021172716,3,5.2632,0.133333333,0.689655172,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72045,2015-72045,200,2,KA,Forested,1,0.092141342,5,5.2632,0.119047619,0.514285714,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72046,2015-72046,150,2,KA,Forested,1,0.047961276,5,5.2632,0.119047619,0.514285714,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72046,2015-72046,200,1,KA,Forested,1,0.047961276,5,5.2632,0.119047619,0.514285714,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,71037,2015-71037,250,2,KA,Forested,3,-0.059804469,5,5.2632,0.119047619,0.514285714,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72045,2015-72045,150,3,KA,Forested,1,0.092141342,5,5.2632,0.119047619,0.514285714,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72045,2015-72045,250,1,KA,Forested,1,0.092141342,5,5.2632,0.119047619,0.514285714,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,69711,2015-69711,220,2,KA,Forested,5,0.018384257,5,5.2632,0.119047619,0.514285714,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,69711,2015-69711,200,1,KA,Forested,5,0.018384257,5,5.2632,0.119047619,0.514285714,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72045,2015-72045,200,4,KA,Forested,1,0.092141342,5,5.2632,0.119047619,0.514285714,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,69711,2015-69711,30,3,KA,Forested,5,0.018384257,5,5.2632,0.119047619,0.514285714,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,71037,2015-71037,130,1,KA,Forested,3,-0.059804469,5,5.2632,0.119047619,0.514285714,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72046,2015-72046,100,3,KA,Forested,1,0.047961276,5,5.2632,0.119047619,0.514285714,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72062,2015-72062,300,2,KA,Forested,1,0.000110735,4,5.2632,0.119047619,0.514285714,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72062,2015-72062,140,1,KA,Forested,1,0.000110735,4,5.2632,0.119047619,0.514285714,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,71088,2015-71088,1500,1,PAR,Open,3,0.081000507,7,5.2632,0.052631579,0.470588235,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,71088,2015-71088,1200,2,PAR,Open,3,0.081000507,7,5.2632,0.052631579,0.470588235,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72048,2015-72048,500,1,PAR,Open,1,-0.028936912,5,5.2632,0.052631579,0.470588235,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,71088,2015-71088,1900,3,PAR,Open,3,0.081000507,7,5.2632,0.052631579,0.470588235,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72048,2015-72048,800,2,PAR,Open,1,-0.028936912,5,5.2632,0.052631579,0.470588235,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,60842,2015-60842,400,2,R,Forested,10,0.091120339,5,5.2632,0.25,0.666666667,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,60842,2015-60842,400,1,R,Forested,10,0.091120339,5,5.2632,0.25,0.666666667,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,71029,2015-71029,400,1,RG,Open,3,0.023893345,5,5.2632,0,0.4,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,71029,2015-71029,600,2,RG,Open,3,0.023893345,5,5.2632,0,0.4,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,69647,2015-69647,100,4,RIN,Open,5,0.154791462,5,5.2632,0,0.571428571,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,69647,2015-69647,80,3,RIN,Open,5,0.154791462,5,5.2632,0,0.571428571,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,69647,2015-69647,100,2,RIN,Open,5,0.154791462,5,5.2632,0,0.571428571,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,69647,2015-69647,20,1,RIN,Open,5,0.154791462,5,5.2632,0,0.571428571,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,70956,2015-70956,10,4,RO,Forested,4,0.124929697,5,5.2632,0.145833333,0.355555556,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,36314,2015-36314,200,3,RO,Forested,3,-0.085908336,5,5.2632,0.145833333,0.355555556,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,69680,2015-69680,500,1,RO,Forested,5,-0.007297006,5,5.2632,0.145833333,0.355555556,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,71902,2015-71902,200,1,RO,Forested,2,-0.084011605,5,5.2632,0.145833333,0.355555556,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,66666,2015-66666,200,3,RO,Forested,7,0.125204554,6,5.2632,0.145833333,0.355555556,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,66666,2015-66666,230,2,RO,Forested,7,0.125204554,6,5.2632,0.145833333,0.355555556,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72065,2015-72065,900,1,RO,Forested,1,0.000570922,5,5.2632,0.145833333,0.355555556,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,36314,2015-36314,300,2,RO,Forested,3,-0.085908336,5,5.2632,0.145833333,0.355555556,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,36314,2015-36314,200,1,RO,Forested,3,-0.085908336,5,5.2632,0.145833333,0.355555556,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,71938,2015-71938,100,3,RO,Forested,2,0.039949092,6,5.2632,0.145833333,0.355555556,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,71938,2015-71938,200,1,RO,Forested,2,0.039949092,6,5.2632,0.145833333,0.355555556,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,70956,2015-70956,300,2,RO,Forested,4,0.124929697,5,5.2632,0.145833333,0.355555556,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,70956,2015-70956,300,3,RO,Forested,4,0.124929697,5,5.2632,0.145833333,0.355555556,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72051,2015-72051,260,3,RO,Forested,1,-0.00922839,5,5.2632,0.145833333,0.355555556,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,69680,2015-69680,600,2,RO,Forested,5,-0.007297006,5,5.2632,0.145833333,0.355555556,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,66666,2015-66666,200,4,RO,Forested,7,0.125204554,6,5.2632,0.145833333,0.355555556,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,71902,2015-71902,200,2,RO,Forested,2,-0.084011605,5,5.2632,0.145833333,0.355555556,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72065,2015-72065,500,2,RO,Forested,1,0.000570922,5,5.2632,0.145833333,0.355555556,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72051,2015-72051,250,1,RO,Forested,1,-0.00922839,5,5.2632,0.145833333,0.355555556,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72051,2015-72051,320,2,RO,Forested,1,-0.00922839,5,5.2632,0.145833333,0.355555556,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,66666,2015-66666,200,1,RO,Forested,7,0.125204554,6,5.2632,0.145833333,0.355555556,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,71947,2015-71947,100,2,RO,Forested,2,0.108832988,5,5.2632,0.145833333,0.355555556,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72051,2015-72051,300,4,RO,Forested,1,-0.00922839,5,5.2632,0.145833333,0.355555556,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,71947,2015-71947,250,1,RO,Forested,2,0.108832988,5,5.2632,0.145833333,0.355555556,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,71938,2015-71938,150,2,RO,Forested,2,0.039949092,6,5.2632,0.145833333,0.355555556,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,70956,2015-70956,210,1,RO,Forested,4,0.124929697,5,5.2632,0.145833333,0.355555556,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,22788,2015-22788,LOT,2,SKA,Forested,17,-0.024114455,2,5.2632,0.179487179,0.837837838,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72033,2015-72033,400,1,SKA,Forested,1,-0.116375984,5,5.2632,0.179487179,0.837837838,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,22788,2015-22788,140,1,SKA,Forested,17,-0.024114455,2,5.2632,0.179487179,0.837837838,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,65579,2015-65579,400,2,SKA,Forested,8,-0.022031692,4,5.2632,0.179487179,0.837837838,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72033,2015-72033,1100,2,SKA,Forested,1,-0.116375984,5,5.2632,0.179487179,0.837837838,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,22788,2015-22788,50,3,SKA,Forested,17,-0.024114455,2,5.2632,0.179487179,0.837837838,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72034,2015-72034,300,2,SKA,Forested,1,0.02208774,3,5.2632,0.179487179,0.837837838,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,65579,2015-65579,1300,1,SKA,Forested,8,-0.022031692,4,5.2632,0.179487179,0.837837838,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72044,2015-72044,500,3,SKA,Forested,1,0.070602708,5,5.2632,0.179487179,0.837837838,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72044,2015-72044,220,1,SKA,Forested,1,0.070602708,5,5.2632,0.179487179,0.837837838,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72044,2015-72044,700,2,SKA,Forested,1,0.070602708,5,5.2632,0.179487179,0.837837838,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72033,2015-72033,300,3,SKA,Forested,1,-0.116375984,5,5.2632,0.179487179,0.837837838,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72034,2015-72034,350,1,SKA,Forested,1,0.02208774,3,5.2632,0.179487179,0.837837838,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72034,2015-72034,1100,3,SKA,Forested,1,0.02208774,3,5.2632,0.179487179,0.837837838,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,69616,2015-69616,850,1,SKO,Forested,5,-0.000674963,5,5.2632,0.11627907,0.55,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,68201,2015-68201,0,1,SKO,Forested,6,0.106180538,5,5.2632,0.11627907,0.55,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,55528,2015-55528,10,1,SKO,Forested,13,-0.036244882,5,5.2632,0.11627907,0.55,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72021,2015-72021,160,2,SKO,Forested,1,0.108880632,4,5.2632,0.11627907,0.55,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,66714,2015-66714,400,2,SKO,Forested,7,-0.008670322,3,5.2632,0.11627907,0.55,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,66714,2015-66714,300,1,SKO,Forested,7,-0.008670322,3,5.2632,0.11627907,0.55,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,55528,2015-55528,LOT,2,SKO,Forested,13,-0.036244882,5,5.2632,0.11627907,0.55,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,69616,2015-69616,1000,3,SKO,Forested,5,-0.000674963,5,5.2632,0.11627907,0.55,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,68201,2015-68201,50,3,SKO,Forested,6,0.106180538,5,5.2632,0.11627907,0.55,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,69616,2015-69616,350,2,SKO,Forested,5,-0.000674963,5,5.2632,0.11627907,0.55,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,68201,2015-68201,0,2,SKO,Forested,6,0.106180538,5,5.2632,0.11627907,0.55,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,72021,2015-72021,100,1,SKO,Forested,1,0.108880632,4,5.2632,0.11627907,0.55,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,71905,2015-71905,500,1,SWG,Open,2,0.021935962,3,5.2632,0,0.75,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,71905,2015-71905,300,2,SWG,Open,2,0.021935962,3,5.2632,0,0.75,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,60648,2016-60648,150,2,AGR,Open,7,0.067810422,6,5.75,0,0.75,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,60648,2016-60648,100,1,AGR,Open,7,0.067810422,6,5.75,0,0.75,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,60648,2016-60648,150,3,AGR,Open,7,0.067810422,6,5.75,0,0.75,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,70910,2016-70910,1500,5,AGR,Open,5,0.056163256,4,5.75,0,0.75,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
